titulo	texto	target
Como se estuda o sono?	Porque precisamos de dormir, o que acontece quando dormimos, o que nos tira o sono e qual a influência da idade no ritmo do sono, são apenas algumas das demonstrações que serão feitas durante esta atividade. A ação decorre no Laboratório da Medicina do Sono e, para além de ficar a conhecer as regras para um bom sono, vai ser possível compreender como se fazem os estudos do sono e perceber alguns dos sinais recolhidos pelo equipamento de diagnóstico.  Porque precisamos de dormir, o que acontece quando dormimos, o que nos tira o sono e qual a influência da idade no ritmo do sono? A ação decorre no Laboratório da Medicina do Sono e, para além de ficar a conhecer as regras para um bom sono, vai ser possível compreender como se fazem os estudos do sono e perceber alguns dos sinais recolhidos pelo equipamento de diagnóstico.  José Moutinho, pneumologista e Helena Estêvão, pediatra. Ambos com competência em Medicina do Sono  Centro Cirúrgico de Coimbra (edifício amarelo). 	0
De olho nas aves da Lagoa dos Salgados	Posto fixo de observação de aves na Lagoa dos Salgados. Durante o período da atividade, a SPEA irá estar no local com binóculos e telescópios para ensinar os participantes a identificarem as aves e conhecerem algumas das espécies aquáticas mais emblemáticas.  Junte uma tarde de praia à observação de aves: flamingos, garças e pernilongos, entre outros, esperam por si na Lagoa dos Salgados!  Alexandra Lopes, Rui Eufrásia  Junto à Lagoa - mas não no Observatório!  Possibilidade de deixar carro no parque de estacionamento da Praia Grande e caminhar depois (mapa em anexo)  Posto fixo de observação de ave. Vamos estar no mesmo local durante todo o período da atividade.	0
Vamos observar Aves no Douro Superior	Pretende-se com esta atividade dar a conhecer a riqueza ornitológica do Douro Internacional, conhecer melhor algumas das espécies emblemáticas desta região, treinar a identificação através da observação direta e da audição dos seus cantos.  Pretende-se com esta atividade dar a conhecer a riqueza ornitológica do Douro Internacional, conhecer melhor algumas das espécies emblemáticas desta região, treinar a identificação através da observação direta e da audição dos seus cantos  Paulo Cortez - investigador IPB  Capela do Senhor da Piedade, no espaço Polis, no topo da escadaria principal do rio Fervença.   Bragança- Miranda do Douro- Picote-Bragança	0
Botânica na cidade - Um passeio pela Mata de Alvalade	Propomos neste percurso botânico explorar o Parque José Gomes Ferreira, conhecido também como a Mata de Alvalade. De fácil acesso, este parque revela nos seus cerca de 10 hectares uma grande diversidade de espécies nativas, características da flora portuguesa. No caminho é possível atravessar bosques de cedros-do-Buçaco, zambujeiros, pinheiros-mansos, sobreiros e freixos. Não faltam também exemplares de carvalho-cerquinho ou medronheiros  Conhece o parque em Lisboa onde existem pequenas manchas de zambujeiros, sobreiros, freixos ou cedros-do-buçaco? Não? Propomos-lhe um passeio pelo Parque José Gomes Ferreira, descobrindo as espécies que aí vivem e explorando algumas particularidades das espécies nativas que lá encontraremos  Cristina Gomes, Patrícia dos Santos, Susana Tápia, Catarina Costa, Marco Jacinto, Paulo Cardoso, Ivo Meco, Patrícia Silva, Ana Júlia Pereira, Miguel Porto, José Vitorino, Gonçalo Marques.  Entrada principal do Parque José Gomes Ferreira (Mata de Alvalade) virada para a Rua Alferes Malheiro.  Atenção que existem outras entradas na Avenida do Brasil e na Avenida Almirante Gago Coutinho (Rotunda do Relógio).  	0
Da pedra calcária à cal das nossas casas	Qual o ciclo da cal? Qual o processo físico e químico associado à transformação do calcário em cal? Como funciona um forno de cal? O que é a cal branca e a cal parda e a que usos estão associados? Como é utilizada a cal nas construções com recursos a técnicas tradicionais? São algumas questões que vão ser esclarecidas nesta actividade.  A cal constituía o ligante priviligiado da construção vernácula, sendo utilizada na execução de argamassas de cal, revestimentos arquitectónicos e caiações.  As técnicas de preparação da cal eram do conhecimento generalizado do mestre caleiro, construtor, escaiolador e habitantes, que detinham a prática secular das técnicas de extracção, processo de cozedura e hidratação da cal e a sua utilização nas diversas componentes construtivas.  O entendimento profundo do território e exploração dos materiais associados permitia ao mestre caleiro a adequada extracção da rocha calcária e a sua transformação para a produção da pedra de cal.  A rocha calcária constitui a matéria-prima para a produção da cal aérea. Rochas maioritariamente compostas por carbonato de cálcio, com maior ou menor grau de pureza, consequência das impurezas do seu processo de formação ao longo dos tempos, seriam extraídas manualmente, num saber empírico, de aproveitamento da matéria-prima e produto fabricado.      A aldeia de Santa Rita em Cacela, foi um dos maiores centros de produção e distribuição de cal no Baixo Guadiana, onde laboraram cerca de uma dezena de fornos e dos útlimos em laboração no Algarve, e onde se coziam com frequência grandes quantidades de cal.  A actividade propõe uma visita aos fornos de cal, interpretando as diversas etapas do seu funcionamento, e uma oficina onde os participantes serão convidados a realizar o processo de hidratação da cal viva, e preparação para a sua aplicação na construção tradicional.  Percurso e oficina de descoberta dos processos de transformação do calcário em cal, descobrindo os fornos de cal no barrocal algarvio. Partilharemos os saberes dos mestres caleiros revelando-nos as técnicas da caiação, da hidratação da cal viva e na execução das argamassas, usualmente utilizadas nas alvenarias tradicioanis de xisto e de taipa e nos trabalhos de revestimento como nas platibandas.  Marta Santos e José Lima + Ana Moura do CCVTavira  CIIPC - Centro de Investigação e Informação do Património de Cacela  Aldeia de Santa Rita – Centro de Investigação e Informação do Património de Cacela 	0
Saída noturna para observação de animais da Ria Formosa	Realizar o percurso de à noite S.Lourenço em Quinta do Lago (Loulé  Parque Natural da Ria Formosa) onde se pode observar animais como o Noitibó, Mocho-galego, Garça-branca, Caimão, Ouriço, Rã-verde, Sapo-comum, Rela-meridional, Cobras-de-água ou Morcegos.  Venha connosco explorar a Ria Formosa à noite para observar animais noctívagos.  Manuel Vieira  Parque de estacionamento da Praia da Quinta do Lago  Percurso de S.Lourenço em Quinta do Lago.	0
Há mar no mercado	Recepção do visitante.   A primeira parte da visita tem como objectivo dar a conhecer ao visitante o que são as pradarias marinhas, o habitat do estuário do Sado com mais valor para a pesca local e para a sua biodiversidade.  Auditório do mercado. Observação e explicação (pelo monitor biólogo marinho) de um vídeo sobre as pradarias marinhas do estuário do Sado. Explicação dos serviços ecológicos deste habitat, em particular, a sua função de berçário de vida marinha, exemplos de espécies que dependem deste habitat.   Visita ao mercado do peixe. Os visitantes são dirigidos para a banca de peixe da Ocean Alive onde está a pescadora que lhes servirá de guia.  Esta segunda parte da visita tem como objectivo levar os visitantes a conhecer a cultura da pesca local e a interagir com as espécies que vivem no estuário do Sado e que observaram através do vídeo/powerpoint.  Na banca da Ocean Alive os participantes podem conhecer as ervas marinhas e as espécies típicas das pradarias, mexer, aprender sobre a sua história de vida, pesca, gastronomia local e como se amanham os peixes.  Segue-se uma visita pelas várias bancas do mercado de peixe guiada pelos monitores com interacção dos peixeiros. A utilização do livro “Espécies de peixes e mariscos mais populares de Portugal” é sugerido aos participantes como um guia individual.   Na terceira parte, os visitantes vão conhecer uma grande diversidade de espécies de peixes e mariscos da nossa costa, onde vivem, como é a sua história de vida, comportamentos e curiosidades, como se pescam, ameaças à sua conservação e as melhores escolhas como consumidores.    O Mercado do peixe de Setúbal é um dos 10 melhores do mundo, um autêntico aquário para uma aula sobre o mar. Venha conhecer a cultura da pesca local e a grande diversidade de espécies que vivem no estuário do Sado, numa visita pelas bancas do mercado de peixe guiada por biólogos marinhos e com interacção dos peixeiros.  Rosa Ferreira, Carolina Nunes, João Calado, Sílvia Tavares, Raquel Gaspar  Entrada do mercado do lado direito, na avenida Luísa Todi (do lado direito estando de frente para o mercado).  Mercado do Livramento, Setúbal.	0
Com o mar ao fundo | Vagueira	Recorrendo a suportes multimédia e a uma série de experiências simples, vão ser explorados os conceitos científicos associados ao fenómeno da erosão costeira. Próximo do local da ação é possível comprovar, analisar e discutir os efeitos da erosão costeira bem como as estratégias de mitigação adotadas. Esta ação foi escolhida especificamente para a Vagueira por esta localidade está entre as zonas de maior risco da nossa costa.  Recorrendo a suportes multimédia e a uma série de experiências simples, vão ser explorados os conceitos científicos associados ao fenómeno da erosão costeira. Próximo do local da ação é possível comprovar, analisar e discutir os efeitos da erosão costeira bem como as estratégias de mitigação adotadas.   Sabe o que é erosão costeira? Venha descobrir quais os principais fatores responsáveis por este fenómeno e os efeitos dramáticos na nossa costa.  Ana Peso, Ana Rodrigues, Bruna Gomes, Catarina Lemos, Inês Roxo, Jorge Godinho, Nuno Gomes, Patrícia Fonseca, Paulo Carvalho, Sara Abrantes, Sofia Simões, Vânia Freitas    Largo Parracho Branco	0
Saídas de campo: Observação de Aves da Serra da Estrela	Saídas de campo em diferentes zonas de Gouveia para iniciação à observação e identificação de aves selvagens. Serão percorridos diferentes habitats em cada uma das saídas, como zonas urbanas, áreas envolventes a linhas de água, florestas, campos agrícolas e zonas montanhosas. Estas saídas são destinadas a toda a população, desde pessoas com experiência a pessoas que nunca usaram binóculos para observação de aves.  Saídas de campo em diferentes zonas de Gouveia para iniciação à observação e identificação de aves selvagens. Serão percorridos diferentes habitats em cada uma das saídas, como zonas urbanas, áreas envolventes a linhas de água, florestas, campos agrícolas e zonas montanhosas.  Ricardo Brandão, Daniela Costa e Samuel Duarte  Casa da Torre, Av. Bombeiros Voluntários, 8. Gouveia.  Gouveia–Ribeira de Gouveia(1ª)/Mira Serra(2ª)/Ribeira de Gouveia(3ª)/Rio Mondego(4ª)–Gouveia.	0
Há algum olho mais bonito que o meu?	Será um teste de visão e, simultaneamente um concurso. A atividade permite que cada um dos participantes conheça ao pormenor o interior do olho humano, com a realização de exames de diagnóstico, mas também irá ajudar a perceber o funcionamento da visão. Esta é ainda uma oportunidade para concorrer e ganhar prémios. O Centro Cirúrgico de Coimbra vai oferecer um check-up de visão e o Exploratório oferece um vale de família. A votação do olho mais bonito será feita online, na plataforma do Exploratório.  Será um teste de visão e simultaneamente um concurso. A atividade permite que cada um dos participantes conheça ao pormenor o interior do olho humano, com a realização de exames de diagnóstico, irá ajudar a perceber o funcionamento da visão. A votação do olho mais bonito será feita no site do Exploratório.  Robert van Velze, Fabiana Rodrigues, Carla Santos, Rafael Nobre e Sónia Santos  Centro Cirúrgico de Coimbra (edifício amarelo). 	0
